Regret,NumWaitingJob,STime_A_Avg,STime_B_Avg,STime_A_VS_B_Avg,STime_A_VS_B_Avg_Diff,STime_A_Min,STime_B_Min,STime_A_VS_B_Min,STime_A_VS_B_Min_Diff,STime_A_Max,STime_B_Max,STime_A_VS_B_Max,STime_A_VS_B_Max_Diff,PTime_A_Avg,PTime_B_Avg,PTime_A_VS_B_Avg,PTime_A_VS_B_Avg_Diff,PTime_A_Min,PTime_B_Min,PTime_A_VS_B_Min,PTime_A_VS_B_Min_Diff,PTime_A_Max,PTime_B_Max,PTime_A_VS_B_Max,PTime_A_VS_B_Max_Diff,Due_A,Due_B,Due_A_VS_B,Due_A_VS_B_Diff,MDD_A,MDD_B,MDD_A_VS_B,MDD_A_VS_B_Diff,RT_A,RT_B,RT_A_VS_B,RT_A_VS_B_Diff,ATC_A,ATC_B,ATC_A_VS_B,ATC_A_VS_B_Diff,SLK_A,SLK_B,SLK_A_VS_B,SLK_A_VS_B_Diff,CR_A,CR_B,CR_A_VS_B,CR_A_VS_B_Diff,COVERT_A,COVERT_B,COVERT_A_VS_B,COVERT_A_VS_B_Diff
148,9,44.5,12.5,>,32.0,0,0,=,0,89,25,>,64,47.0,42.5,>,4.5,37,30,>,7,57,55,>,2,222,124,>,98,222,124,>,98,130.5,69.0,>,61.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,130.5,69.0,>,61.5,2.4262295081967213,2.2545454545454544,>,0.17168405365126693,0.0,0.0,=,0.0
0,9,12.5,10.5,>,2.0,0,0,=,0,25,21,>,4,42.5,54.5,<,-12.0,30,49,<,-19,55,60,<,-5,124,238,<,-114,124,238,<,-114,69.0,173.0,<,-104.0,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,173.0,<,-104.0,2.2545454545454544,3.6615384615384614,<,-1.406993006993007,0.0,0.0,=,0.0
135,9,10.5,12.5,<,-2.0,0,0,=,0,21,25,<,-4,54.5,42.5,>,12.0,49,30,>,19,60,55,>,5,238,124,>,114,238,124,>,114,173.0,69.0,>,104.0,8.917783911420345e-09,8.917783911420345e-09,=,0.0,173.0,69.0,>,104.0,3.6615384615384614,2.2545454545454544,>,1.406993006993007,0.0,0.0,=,0.0
0,8,44.0,22.0,>,22.0,34,13,>,21,54,31,>,23,51.5,44.5,>,7.0,45,31,>,14,58,58,=,0,119,132,<,-13,125.5,132,<,-6.5,23.5,65.5,<,-42.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-6.5,35.5,<,-42.0,0.9319371727748691,1.5338345864661653,<,-0.6018974136912962,0.019417475728155338,0.0,>,0.019417475728155338
31,8,22.0,44.0,<,-22.0,13,34,<,-21,31,54,<,-23,44.5,51.5,<,-7.0,31,45,<,-14,58,58,=,0,132,119,>,13,132,125.5,>,6.5,65.5,23.5,>,42.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,35.5,-6.5,>,42.0,1.5338345864661653,0.9319371727748691,>,0.6018974136912962,0.0,0.019417475728155338,<,-0.019417475728155338
0,8,44.0,22.0,>,22.0,34,12,>,22,54,32,>,22,51.5,47.5,>,4.0,45,45,=,0,58,50,>,8,119,86,>,33,125.5,99.5,>,26.0,23.5,16.5,>,7.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-6.5,-13.5,>,7.0,0.9319371727748691,0.8057553956834532,>,0.12618177709141587,0.019417475728155338,0.021052631578947368,<,-0.0016351558507920298
0,8,22.0,44.0,<,-22.0,12,34,<,-22,32,54,<,-22,47.5,51.5,<,-4.0,45,45,=,0,50,58,<,-8,86,119,<,-33,99.5,125.5,<,-26.0,16.5,23.5,<,-7.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-13.5,-6.5,<,-7.0,0.8057553956834532,0.9319371727748691,<,-0.12618177709141587,0.021052631578947368,0.019417475728155338,>,0.0016351558507920298
0,8,44.0,78.0,<,-34.0,34,69,<,-35,54,87,<,-33,51.5,46.0,>,5.5,45,34,>,11,58,58,=,0,119,165,<,-46,125.5,165,<,-39.5,23.5,41.0,<,-17.5,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-6.5,11.0,<,-17.5,0.9319371727748691,1.0887096774193548,<,-0.15677250464448567,0.019417475728155338,0.0,>,0.019417475728155338
156,8,78.0,44.0,>,34.0,69,34,>,35,87,54,>,33,46.0,51.5,<,-5.5,34,45,<,-11,58,58,=,0,165,119,>,46,165,125.5,>,39.5,41.0,23.5,>,17.5,6.928246975431675e-05,6.928246975431675e-05,=,0.0,11.0,-6.5,>,17.5,1.0887096774193548,0.9319371727748691,>,0.15677250464448567,0.0,0.019417475728155338,<,-0.019417475728155338
0,8,44.0,54.0,<,-10.0,34,43,<,-9,54,65,<,-11,51.5,41.5,>,10.0,45,38,>,7,58,45,>,13,119,224,<,-105,125.5,224,<,-98.5,23.5,128.5,<,-105.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-6.5,98.5,<,-105.0,0.9319371727748691,2.031413612565445,<,-1.099476439790576,0.019417475728155338,0.0,>,0.019417475728155338
97,8,54.0,44.0,>,10.0,43,34,>,9,65,54,>,11,41.5,51.5,<,-10.0,38,45,<,-7,45,58,<,-13,224,119,>,105,224,125.5,>,98.5,128.5,23.5,>,105.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,98.5,-6.5,>,105.0,2.031413612565445,0.9319371727748691,>,1.099476439790576,0.0,0.019417475728155338,<,-0.019417475728155338
0,8,44.0,74.5,<,-30.5,34,74,<,-40,54,75,<,-21,51.5,45.0,>,6.5,45,34,>,11,58,56,>,2,119,217,<,-98,125.5,217,<,-91.5,23.5,97.5,<,-74.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-6.5,67.5,<,-74.0,0.9319371727748691,1.5648535564853556,<,-0.6329163837104865,0.019417475728155338,0.0,>,0.019417475728155338
132,8,74.5,44.0,>,30.5,74,34,>,40,75,54,>,21,45.0,51.5,<,-6.5,34,45,<,-11,56,58,<,-2,217,119,>,98,217,125.5,>,91.5,97.5,23.5,>,74.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,67.5,-6.5,>,74.0,1.5648535564853556,0.9319371727748691,>,0.6329163837104865,0.0,0.019417475728155338,<,-0.019417475728155338
0,8,44.0,46.5,<,-2.5,34,21,>,13,54,72,<,-18,51.5,54.5,<,-3.0,45,49,<,-4,58,60,<,-2,119,238,<,-119,125.5,238,<,-112.5,23.5,137.0,<,-113.5,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-6.5,107.0,<,-113.5,0.9319371727748691,2.0594059405940595,<,-1.1274687678191904,0.019417475728155338,0.0,>,0.019417475728155338
161,8,46.5,44.0,>,2.5,21,34,<,-13,72,54,>,18,54.5,51.5,>,3.0,49,45,>,4,60,58,>,2,238,119,>,119,238,125.5,>,112.5,137.0,23.5,>,113.5,6.928246975431675e-05,6.928246975431675e-05,=,0.0,107.0,-6.5,>,113.5,2.0594059405940595,0.9319371727748691,>,1.1274687678191904,0.0,0.019417475728155338,<,-0.019417475728155338
0,8,44.0,68.5,<,-24.5,34,48,<,-14,54,89,<,-35,51.5,47.0,>,4.5,45,37,>,8,58,57,>,1,119,222,<,-103,125.5,222,<,-96.5,23.5,106.5,<,-83.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,-6.5,76.5,<,-83.0,0.9319371727748691,1.6623376623376624,<,-0.7304004895627934,0.019417475728155338,0.0,>,0.019417475728155338
122,8,68.5,44.0,>,24.5,48,34,>,14,89,54,>,35,47.0,51.5,<,-4.5,37,45,<,-8,57,58,<,-1,222,119,>,103,222,125.5,>,96.5,106.5,23.5,>,83.0,6.928246975431675e-05,6.928246975431675e-05,=,0.0,76.5,-6.5,>,83.0,1.6623376623376624,0.9319371727748691,>,0.7304004895627934,0.0,0.019417475728155338,<,-0.019417475728155338
0,7,19.5,24.0,<,-4.5,12,17,<,-5,27,31,<,-4,47.5,44.5,>,3.0,45,31,>,14,50,58,<,-8,86,132,<,-46,97.0,132,<,-35.0,19.0,63.5,<,-44.5,0.0002326283381679438,0.0002326283381679438,=,0.0,-11.0,33.5,<,-44.5,0.835820895522388,1.489051094890511,<,-0.6532301993681229,0.021052631578947368,0.0,>,0.021052631578947368
0,7,24.0,19.5,>,4.5,17,12,>,5,31,27,>,4,44.5,47.5,<,-3.0,31,45,<,-14,58,50,>,8,132,86,>,46,132,97.0,>,35.0,63.5,19.0,>,44.5,0.0002326283381679438,0.0002326283381679438,=,0.0,33.5,-11.0,>,44.5,1.489051094890511,0.835820895522388,>,0.6532301993681229,0.0,0.021052631578947368,<,-0.021052631578947368
0,7,19.5,64.0,<,-44.5,12,43,<,-31,27,85,<,-58,47.5,41.5,>,6.0,45,38,>,7,50,45,>,5,86,224,<,-138,97.0,224,<,-127.0,19.0,118.5,<,-99.5,0.0002326283381679438,0.0002326283381679438,=,0.0,-11.0,88.5,<,-99.5,0.835820895522388,1.838862559241706,<,-1.003041663719318,0.021052631578947368,0.0,>,0.021052631578947368
112,7,64.0,19.5,>,44.5,43,12,>,31,85,27,>,58,41.5,47.5,<,-6.0,38,45,<,-7,45,50,<,-5,224,86,>,138,224,97.0,>,127.0,118.5,19.0,>,99.5,0.0002326283381679438,0.0002326283381679438,=,0.0,88.5,-11.0,>,99.5,1.838862559241706,0.835820895522388,>,1.003041663719318,0.0,0.021052631578947368,<,-0.021052631578947368
0,7,19.5,50.5,<,-31.0,12,48,<,-36,27,53,<,-26,47.5,47.0,>,0.5,45,37,>,8,50,57,<,-7,86,222,<,-136,97.0,222,<,-125.0,19.0,124.5,<,-105.5,0.0002326283381679438,0.0002326283381679438,=,0.0,-11.0,94.5,<,-105.5,0.835820895522388,1.9692307692307693,<,-1.1334098737083813,0.021052631578947368,0.0,>,0.021052631578947368
140,7,50.5,19.5,>,31.0,48,12,>,36,53,27,>,26,47.0,47.5,<,-0.5,37,45,<,-8,57,50,>,7,222,86,>,136,222,97.0,>,125.0,124.5,19.0,>,105.5,0.0002326283381679438,0.0002326283381679438,=,0.0,94.5,-11.0,>,105.5,1.9692307692307693,0.835820895522388,>,1.1334098737083813,0.0,0.021052631578947368,<,-0.021052631578947368
0,7,19.5,56.0,<,-36.5,12,38,<,-26,27,74,<,-47,47.5,45.0,>,2.5,45,34,>,11,50,56,<,-6,86,217,<,-131,97.0,217,<,-120.0,19.0,116.0,<,-97.0,0.0002326283381679438,0.0002326283381679438,=,0.0,-11.0,86.0,<,-97.0,0.835820895522388,1.8514851485148516,<,-1.0156642529924635,0.021052631578947368,0.0,>,0.021052631578947368
42,7,56.0,19.5,>,36.5,38,12,>,26,74,27,>,47,45.0,47.5,<,-2.5,34,45,<,-11,56,50,>,6,217,86,>,131,217,97.0,>,120.0,116.0,19.0,>,97.0,0.0002326283381679438,0.0002326283381679438,=,0.0,86.0,-11.0,>,97.0,1.8514851485148516,0.835820895522388,>,1.0156642529924635,0.0,0.021052631578947368,<,-0.021052631578947368
0,7,19.5,66.0,<,-46.5,12,63,<,-51,27,69,<,-42,47.5,46.0,>,1.5,45,34,>,11,50,58,<,-8,86,165,<,-79,97.0,165,<,-68.0,19.0,53.0,<,-34.0,0.0002326283381679438,0.0002326283381679438,=,0.0,-11.0,23.0,<,-34.0,0.835820895522388,1.2053571428571428,<,-0.36953624733475476,0.021052631578947368,0.0,>,0.021052631578947368
173,7,66.0,19.5,>,46.5,63,12,>,51,69,27,>,42,46.0,47.5,<,-1.5,34,45,<,-11,58,50,>,8,165,86,>,79,165,97.0,>,68.0,53.0,19.0,>,34.0,0.0002326283381679438,0.0002326283381679438,=,0.0,23.0,-11.0,>,34.0,1.2053571428571428,0.835820895522388,>,0.36953624733475476,0.0,0.021052631578947368,<,-0.021052631578947368
0,7,19.5,57.0,<,-37.5,12,42,<,-30,27,72,<,-45,47.5,54.5,<,-7.0,45,49,<,-4,50,60,<,-10,86,238,<,-152,97.0,238,<,-141.0,19.0,126.5,<,-107.5,0.0002326283381679438,0.0002326283381679438,=,0.0,-11.0,96.5,<,-107.5,0.835820895522388,1.8654708520179373,<,-1.0296499564955492,0.021052631578947368,0.0,>,0.021052631578947368
171,7,57.0,19.5,>,37.5,42,12,>,30,72,27,>,45,54.5,47.5,>,7.0,49,45,>,4,60,50,>,10,238,86,>,152,238,97.0,>,141.0,126.5,19.0,>,107.5,0.0002326283381679438,0.0002326283381679438,=,0.0,96.5,-11.0,>,107.5,1.8654708520179373,0.835820895522388,>,1.0296499564955492,0.0,0.021052631578947368,<,-0.021052631578947368
0,6,42.0,29.0,>,13.0,17,20,<,-3,67,38,>,29,44.5,45.0,<,-0.5,31,34,<,-3,58,56,>,2,132,217,<,-85,178.5,217,<,-38.5,45.5,143.0,<,-97.5,0.023529411764705882,0.023529411764705882,=,0.0,-46.5,51.0,<,-97.5,0.4624277456647399,1.6891891891891893,<,-1.2267614435244494,0.02247191011235955,0.0,>,0.02247191011235955
0,6,29.0,42.0,<,-13.0,20,17,>,3,38,67,<,-29,45.0,44.5,>,0.5,34,31,>,3,56,58,<,-2,217,132,>,85,217,178.5,>,38.5,143.0,45.5,>,97.5,0.023529411764705882,0.023529411764705882,=,0.0,51.0,-46.5,>,97.5,1.6891891891891893,0.4624277456647399,>,1.2267614435244494,0.0,0.02247191011235955,<,-0.02247191011235955
0,6,42.0,62.5,<,-20.5,17,40,<,-23,67,85,<,-18,44.5,41.5,>,3.0,31,38,<,-7,58,45,>,13,132,224,<,-92,178.5,224,<,-45.5,45.5,120.0,<,-74.5,0.023529411764705882,0.023529411764705882,=,0.0,-46.5,28.0,<,-74.5,0.4624277456647399,1.2692307692307692,<,-0.8068030235660293,0.02247191011235955,0.0,>,0.02247191011235955
35,6,62.5,42.0,>,20.5,40,17,>,23,85,67,>,18,41.5,44.5,<,-3.0,38,31,>,7,45,58,<,-13,224,132,>,92,224,178.5,>,45.5,120.0,45.5,>,74.5,0.023529411764705882,0.023529411764705882,=,0.0,28.0,-46.5,>,74.5,1.2692307692307692,0.4624277456647399,>,0.8068030235660293,0.0,0.02247191011235955,<,-0.02247191011235955
0,6,42.0,60.5,<,-18.5,17,53,<,-36,67,68,<,-1,44.5,47.0,<,-2.5,31,37,<,-6,58,57,>,1,132,222,<,-90,178.5,222,<,-43.5,45.5,114.5,<,-69.0,0.023529411764705882,0.023529411764705882,=,0.0,-46.5,22.5,<,-69.0,0.4624277456647399,1.2093023255813953,<,-0.7468745799166554,0.02247191011235955,0.0,>,0.02247191011235955
56,6,60.5,42.0,>,18.5,53,17,>,36,68,67,>,1,47.0,44.5,>,2.5,37,31,>,6,57,58,<,-1,222,132,>,90,222,178.5,>,43.5,114.5,45.5,>,69.0,0.023529411764705882,0.023529411764705882,=,0.0,22.5,-46.5,>,69.0,1.2093023255813953,0.4624277456647399,>,0.7468745799166554,0.0,0.02247191011235955,<,-0.02247191011235955
0,6,42.0,42.5,<,-0.5,17,42,<,-25,67,43,>,24,44.5,54.5,<,-10.0,31,49,<,-18,58,60,<,-2,132,238,<,-106,178.5,238,<,-59.5,45.5,141.0,<,-95.5,0.023529411764705882,0.023529411764705882,=,0.0,-46.5,49.0,<,-95.5,0.4624277456647399,1.5051546391752577,<,-1.0427268935105178,0.02247191011235955,0.0,>,0.02247191011235955
81,6,42.5,42.0,>,0.5,42,17,>,25,43,67,<,-24,54.5,44.5,>,10.0,49,31,>,18,60,58,>,2,238,132,>,106,238,178.5,>,59.5,141.0,45.5,>,95.5,0.023529411764705882,0.023529411764705882,=,0.0,49.0,-46.5,>,95.5,1.5051546391752577,0.4624277456647399,>,1.0427268935105178,0.0,0.02247191011235955,<,-0.02247191011235955
0,6,42.0,70.5,<,-28.5,17,63,<,-46,67,78,<,-11,44.5,46.0,<,-1.5,31,34,<,-3,58,58,=,0,132,165,<,-33,178.5,208.5,<,-30.0,45.5,48.5,<,-3.0,0.023529411764705882,0.023529411764705882,=,0.0,-46.5,-43.5,<,-3.0,0.4624277456647399,0.6266094420600858,<,-0.16418169639534597,0.02247191011235955,0.021739130434782608,>,0.0007327796775769418
110,6,70.5,42.0,>,28.5,63,17,>,46,78,67,>,11,46.0,44.5,>,1.5,34,31,>,3,58,58,=,0,165,132,>,33,208.5,178.5,>,30.0,48.5,45.5,>,3.0,0.023529411764705882,0.023529411764705882,=,0.0,-43.5,-46.5,>,3.0,0.6266094420600858,0.4624277456647399,>,0.16418169639534597,0.021739130434782608,0.02247191011235955,<,-0.0007327796775769418
0,5,40.5,34.0,>,6.5,20,28,<,-8,61,40,>,21,45.0,41.5,>,3.5,34,38,<,-4,56,45,>,11,217,224,<,-7,217,224,<,-7,131.5,148.5,<,-17.0,0.023529411764705882,0.023529411764705882,=,0.0,39.5,56.5,<,-17.0,1.4619883040935673,1.7483443708609272,<,-0.2863560667673599,0.0,0.0,=,0.0
0,5,34.0,40.5,<,-6.5,28,20,>,8,40,61,<,-21,41.5,45.0,<,-3.5,38,34,>,4,45,56,<,-11,224,217,>,7,224,217,>,7,148.5,131.5,>,17.0,0.023529411764705882,0.023529411764705882,=,0.0,56.5,39.5,>,17.0,1.7483443708609272,1.4619883040935673,>,0.2863560667673599,0.0,0.0,=,0.0
0,5,40.5,58.5,<,-18.0,20,49,<,-29,61,68,<,-7,45.0,47.0,<,-2.0,34,37,<,-3,56,57,<,-1,217,222,<,-5,217,222,<,-5,131.5,116.5,>,15.0,0.023529411764705882,0.023529411764705882,=,0.0,39.5,24.5,>,15.0,1.4619883040935673,1.2322274881516588,>,0.22976081594190845,0.0,0.0,=,0.0
56,5,58.5,40.5,>,18.0,49,20,>,29,68,61,>,7,47.0,45.0,>,2.0,37,34,>,3,57,56,>,1,222,217,>,5,222,217,>,5,116.5,131.5,<,-15.0,0.023529411764705882,0.023529411764705882,=,0.0,24.5,39.5,<,-15.0,1.2322274881516588,1.4619883040935673,<,-0.22976081594190845,0.0,0.0,=,0.0
0,5,40.5,34.5,>,6.0,20,26,<,-6,61,43,>,18,45.0,54.5,<,-9.5,34,49,<,-15,56,60,<,-4,217,238,<,-21,217,238,<,-21,131.5,149.0,<,-17.5,0.023529411764705882,0.023529411764705882,=,0.0,39.5,57.0,<,-17.5,1.4619883040935673,1.6404494382022472,<,-0.17846113410867992,0.0,0.0,=,0.0
35,5,34.5,40.5,<,-6.0,26,20,>,6,43,61,<,-18,54.5,45.0,>,9.5,49,34,>,15,60,56,>,4,238,217,>,21,238,217,>,21,149.0,131.5,>,17.5,0.023529411764705882,0.023529411764705882,=,0.0,57.0,39.5,>,17.5,1.6404494382022472,1.4619883040935673,>,0.17846113410867992,0.0,0.0,=,0.0
0,5,40.5,64.0,<,-23.5,20,50,<,-30,61,78,<,-17,45.0,46.0,<,-1.0,34,34,=,0,56,58,<,-2,217,165,>,52,217,202.0,>,15.0,131.5,55.0,>,76.5,0.023529411764705882,0.023529411764705882,=,0.0,39.5,-37.0,>,76.5,1.4619883040935673,0.6636363636363637,>,0.7983519404572036,0.0,0.021739130434782608,<,-0.021739130434782608
75,5,64.0,40.5,>,23.5,50,20,>,30,78,61,>,17,46.0,45.0,>,1.0,34,34,=,0,58,56,>,2,165,217,<,-52,202.0,217,<,-15.0,55.0,131.5,<,-76.5,0.023529411764705882,0.023529411764705882,=,0.0,-37.0,39.5,<,-76.5,0.6636363636363637,1.4619883040935673,<,-0.7983519404572036,0.021739130434782608,0.0,>,0.021739130434782608
0,4,40.5,56.0,<,-15.5,28,26,>,2,53,86,<,-33,41.5,54.5,<,-13.0,38,49,<,-11,45,60,<,-15,224,238,<,-14,250.0,278.5,<,-28.5,142.0,127.5,>,14.5,0.023529411764705882,0.023529411764705882,=,0.0,-26.0,-40.5,>,14.5,0.6829268292682927,0.6334841628959276,>,0.04944266637236516,0.024096385542168676,0.01834862385321101,>,0.005747761688957666
45,4,56.0,40.5,>,15.5,26,28,<,-2,86,53,>,33,54.5,41.5,>,13.0,49,38,>,11,60,45,>,15,238,224,>,14,278.5,250.0,>,28.5,127.5,142.0,<,-14.5,0.023529411764705882,0.023529411764705882,=,0.0,-40.5,-26.0,<,-14.5,0.6334841628959276,0.6829268292682927,<,-0.04944266637236516,0.01834862385321101,0.024096385542168676,<,-0.005747761688957666
0,4,40.5,50.5,<,-10.0,28,49,<,-21,53,52,>,1,41.5,47.0,<,-5.5,38,37,>,1,45,57,<,-12,224,222,>,2,250.0,265.5,<,-15.5,142.0,124.5,>,17.5,0.023529411764705882,0.023529411764705882,=,0.0,-26.0,-43.5,>,17.5,0.6829268292682927,0.5538461538461539,>,0.12908067542213886,0.024096385542168676,0.02127659574468085,>,0.0028197897974878254
0,4,50.5,40.5,>,10.0,49,28,>,21,52,53,<,-1,47.0,41.5,>,5.5,37,38,<,-1,57,45,>,12,222,224,<,-2,265.5,250.0,>,15.5,124.5,142.0,<,-17.5,0.023529411764705882,0.023529411764705882,=,0.0,-43.5,-26.0,<,-17.5,0.5538461538461539,0.6829268292682927,<,-0.12908067542213886,0.02127659574468085,0.024096385542168676,<,-0.0028197897974878254
0,4,40.5,66.0,<,-25.5,28,50,<,-22,53,82,<,-29,41.5,46.0,<,-4.5,38,34,>,4,45,58,<,-13,224,165,>,59,250.0,280.0,<,-30.0,142.0,53.0,>,89.0,0.023529411764705882,0.023529411764705882,=,0.0,-26.0,-115.0,>,89.0,0.6829268292682927,-0.026785714285714284,>,0.709712543554007,0.024096385542168676,0.021739130434782608,>,0.002357255107386068
75,4,66.0,40.5,>,25.5,50,28,>,22,82,53,>,29,46.0,41.5,>,4.5,34,38,<,-4,58,45,>,13,165,224,<,-59,280.0,250.0,>,30.0,53.0,142.0,<,-89.0,0.023529411764705882,0.023529411764705882,=,0.0,-115.0,-26.0,<,-89.0,-0.026785714285714284,0.6829268292682927,<,-0.709712543554007,0.021739130434782608,0.024096385542168676,<,-0.002357255107386068
0,3,60.5,68.0,<,-7.5,52,50,>,2,69,86,<,-17,47.0,54.5,<,-7.5,37,49,<,-12,57,60,<,-3,222,238,<,-16,275.5,290.5,<,-15.0,114.5,115.5,<,-1.0,0.023529411764705882,0.023529411764705882,=,0.0,-53.5,-52.5,<,-1.0,0.5023255813953489,0.5714285714285714,<,-0.06910299003322251,0.02127659574468085,0.01834862385321101,>,0.0029279718914698404
69,3,68.0,60.5,>,7.5,50,52,<,-2,86,69,>,17,54.5,47.0,>,7.5,49,37,>,12,60,57,>,3,238,222,>,16,290.5,275.5,>,15.0,115.5,114.5,>,1.0,0.023529411764705882,0.023529411764705882,=,0.0,-52.5,-53.5,>,1.0,0.5714285714285714,0.5023255813953489,>,0.06910299003322251,0.01834862385321101,0.02127659574468085,<,-0.0029279718914698404
0,3,60.5,49.0,>,11.5,52,16,>,36,69,82,<,-13,47.0,46.0,>,1.0,37,34,>,3,57,58,<,-1,222,165,>,57,275.5,263.0,>,12.5,114.5,70.0,>,44.5,0.023529411764705882,0.023529411764705882,=,0.0,-53.5,-98.0,>,44.5,0.5023255813953489,-0.031578947368421054,>,0.5339045287637699,0.02127659574468085,0.021739130434782608,<,-0.00046253469010175755
0,3,49.0,60.5,<,-11.5,16,52,<,-36,82,69,>,13,46.0,47.0,<,-1.0,34,37,<,-3,58,57,>,1,165,222,<,-57,263.0,275.5,<,-12.5,70.0,114.5,<,-44.5,0.023529411764705882,0.023529411764705882,=,0.0,-98.0,-53.5,<,-44.5,-0.031578947368421054,0.5023255813953489,<,-0.5339045287637699,0.021739130434782608,0.02127659574468085,>,0.00046253469010175755
0,2,44.0,37.0,>,7.0,16,24,<,-8,72,50,>,22,46.0,54.5,<,-8.5,34,49,<,-15,58,60,<,-2,165,238,<,-73,326.0,327.5,<,-1.5,75.0,146.5,<,-71.5,0.023529411764705882,0.023529411764705882,=,0.0,-161.0,-89.5,<,-71.5,-0.7888888888888889,0.02185792349726776,<,-0.8107468123861566,0.021739130434782608,0.01834862385321101,>,0.003390506581571598
0,2,37.0,44.0,<,-7.0,24,16,>,8,50,72,<,-22,54.5,46.0,>,8.5,49,34,>,15,60,58,>,2,238,165,>,73,327.5,326.0,>,1.5,146.5,75.0,>,71.5,0.023529411764705882,0.023529411764705882,=,0.0,-89.5,-161.0,>,71.5,0.02185792349726776,-0.7888888888888889,>,0.8107468123861566,0.01834862385321101,0.021739130434782608,<,-0.003390506581571598
0,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.0,37.0,>,5.0,36,32,>,4,48,42,>,6,60,97,<,-37,60,97,<,-37,18.0,60.0,<,-42.0,0.00021323046900127991,0.00021323046900127991,=,0.0,18.0,60.0,<,-42.0,1.4285714285714286,2.6216216216216215,<,-1.1930501930501929,0.0,0.0,=,0.0
53,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.0,42.0,<,-5.0,32,36,<,-4,42,48,<,-6,97,60,>,37,97,60,>,37,60.0,18.0,>,42.0,0.00021323046900127991,0.00021323046900127991,=,0.0,60.0,18.0,>,42.0,2.6216216216216215,1.4285714285714286,>,1.1930501930501929,0.0,0.0,=,0.0
0,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.0,34.5,>,7.5,36,30,>,6,48,39,>,9,60,131,<,-71,60,131,<,-71,18.0,96.5,<,-78.5,0.00021323046900127991,0.00021323046900127991,=,0.0,18.0,96.5,<,-78.5,1.4285714285714286,3.7971014492753623,<,-2.3685300207039335,0.0,0.0,=,0.0
33,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,34.5,42.0,<,-7.5,30,36,<,-6,39,48,<,-9,131,60,>,71,131,60,>,71,96.5,18.0,>,78.5,0.00021323046900127991,0.00021323046900127991,=,0.0,96.5,18.0,>,78.5,3.7971014492753623,1.4285714285714286,>,2.3685300207039335,0.0,0.0,=,0.0
0,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.0,57.5,<,-15.5,36,57,<,-21,48,58,<,-10,60,113,<,-53,60,113,<,-53,18.0,55.5,<,-37.5,0.00021323046900127991,0.00021323046900127991,=,0.0,18.0,55.5,<,-37.5,1.4285714285714286,1.9652173913043478,<,-0.5366459627329192,0.0,0.0,=,0.0
72,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,57.5,42.0,>,15.5,57,36,>,21,58,48,>,10,113,60,>,53,113,60,>,53,55.5,18.0,>,37.5,0.00021323046900127991,0.00021323046900127991,=,0.0,55.5,18.0,>,37.5,1.9652173913043478,1.4285714285714286,>,0.5366459627329192,0.0,0.0,=,0.0
0,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.0,48.0,<,-6.0,36,44,<,-8,48,52,<,-4,60,100,<,-40,60,100,<,-40,18.0,52.0,<,-34.0,0.00021323046900127991,0.00021323046900127991,=,0.0,18.0,52.0,<,-34.0,1.4285714285714286,2.0833333333333335,<,-0.6547619047619049,0.0,0.0,=,0.0
42,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,48.0,42.0,>,6.0,44,36,>,8,52,48,>,4,100,60,>,40,100,60,>,40,52.0,18.0,>,34.0,0.00021323046900127991,0.00021323046900127991,=,0.0,52.0,18.0,>,34.0,2.0833333333333335,1.4285714285714286,>,0.6547619047619049,0.0,0.0,=,0.0
0,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.0,42.5,<,-0.5,36,34,>,2,48,51,<,-3,60,63,<,-3,60,63,<,-3,18.0,20.5,<,-2.5,0.00021323046900127991,0.00021323046900127991,=,0.0,18.0,20.5,<,-2.5,1.4285714285714286,1.4823529411764707,<,-0.05378151260504205,0.0,0.0,=,0.0
0,6,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.5,42.0,>,0.5,34,36,<,-2,51,48,>,3,63,60,>,3,63,60,>,3,20.5,18.0,>,2.5,0.00021323046900127991,0.00021323046900127991,=,0.0,20.5,18.0,>,2.5,1.4823529411764707,1.4285714285714286,>,0.05378151260504205,0.0,0.0,=,0.0
